# frame,cluster,x0,y0,x1,y1,area,aspectRatio,texture,solidity
191.000000,0.000000,166.000000,454.000000,204.000000,471.000000,398.000000,2.390909,0.315789,0.913892
191.000000,2.000000,238.000000,412.000000,257.000000,430.000000,128.000000,1.196078,0.260234,0.628993
191.000000,0.000000,457.000000,380.000000,477.000000,411.000000,337.500000,1.578947,0.224194,0.722698
191.000000,2.000000,407.000000,332.000000,432.000000,351.000000,127.500000,3.466667,0.320000,0.648855
191.000000,3.000000,420.000000,299.000000,465.000000,352.000000,1014.500000,1.555466,0.258281,0.627009
191.000000,4.000000,304.000000,258.000000,336.000000,298.000000,702.000000,1.116279,0.132812,0.839211
191.000000,2.000000,351.000000,225.000000,377.000000,245.000000,235.000000,1.315789,0.136538,0.661041
191.000000,0.000000,297.000000,213.000000,321.000000,252.000000,470.000000,1.714285,0.179487,0.754414
191.000000,4.000000,487.000000,196.000000,527.000000,254.000000,894.500000,1.084746,0.262069,0.645150
191.000000,0.000000,355.000000,122.000000,381.000000,161.000000,450.500000,1.608333,0.175542,0.645415
191.000000,0.000000,506.000000,105.000000,525.000000,138.000000,388.500000,1.777778,0.248804,0.851041
191.000000,3.000000,147.000000,97.000000,174.000000,161.000000,942.000000,3.237114,0.173611,0.892891
191.000000,4.000000,576.000000,89.000000,609.000000,133.000000,633.000000,2.904429,0.187328,0.906877
191.000000,2.000000,432.000000,70.000000,445.000000,90.000000,104.500000,2.604167,0.357692,0.813230
191.000000,2.000000,148.000000,70.000000,164.000000,88.000000,139.000000,1.285714,0.246528,0.733509
191.000000,4.000000,612.000000,38.000000,629.000000,104.000000,551.000000,5.324561,0.222816,0.916805
191.000000,1.000000,344.000000,22.000000,382.000000,112.000000,1747.000000,2.862469,0.216082,0.830521
191.000000,2.000000,204.000000,17.000000,225.000000,41.000000,210.000000,1.500000,0.242063,0.678514
191.000000,0.000000,550.000000,0.000000,595.000000,17.000000,479.500000,2.750000,0.298039,0.899625
192.000000,0.000000,165.000000,454.000000,204.000000,470.000000,396.500000,2.533333,0.338141,0.926402
192.000000,2.000000,445.000000,449.000000,465.000000,473.000000,195.000000,1.230769,0.235417,0.690265
192.000000,2.000000,239.000000,413.000000,257.000000,431.000000,113.500000,1.202898,0.246914,0.600529
192.000000,2.000000,426.000000,395.000000,441.000000,409.000000,107.000000,1.674157,0.180952,0.819923
192.000000,0.000000,457.000000,381.000000,478.000000,412.000000,316.000000,1.518349,0.198157,0.753278
192.000000,2.000000,417.000000,342.000000,437.000000,353.000000,101.500000,1.782609,0.386364,0.805556
192.000000,2.000000,408.000000,333.000000,432.000000,351.000000,145.000000,1.609442,0.307870,0.567515
192.000000,3.000000,421.000000,299.000000,466.000000,352.000000,1026.000000,1.614148,0.278407,0.637861
192.000000,4.000000,304.000000,258.000000,336.000000,299.000000,714.500000,1.144309,0.130335,0.851609
192.000000,2.000000,351.000000,225.000000,377.000000,245.000000,233.000000,1.315789,0.144231,0.642759
192.000000,0.000000,297.000000,213.000000,321.000000,252.000000,472.500000,1.717345,0.167735,0.769544
192.000000,4.000000,486.000000,197.000000,527.000000,254.000000,878.500000,1.097612,0.274283,0.634984
192.000000,0.000000,355.000000,122.000000,381.000000,161.000000,442.000000,1.608333,0.168639,0.641509
192.000000,0.000000,506.000000,105.000000,525.000000,138.000000,400.500000,1.777778,0.215311,0.853035
192.000000,4.000000,147.000000,97.000000,174.000000,159.000000,898.500000,3.146789,0.191159,0.944298
192.000000,4.000000,576.000000,89.000000,610.000000,134.000000,640.000000,2.929203,0.193464,0.913633
192.000000,2.000000,432.000000,70.000000,445.000000,87.000000,106.500000,1.900000,0.239819,0.865854
192.000000,2.000000,148.000000,70.000000,164.000000,88.000000,144.500000,1.297619,0.211806,0.764550
192.000000,4.000000,610.000000,39.000000,629.000000,104.000000,553.500000,5.294118,0.203239,0.920200
192.000000,1.000000,343.000000,22.000000,384.000000,109.000000,1713.000000,2.850340,0.205775,0.862321
192.000000,2.000000,204.000000,17.000000,225.000000,41.000000,217.000000,1.472222,0.303571,0.686709
192.000000,0.000000,551.000000,0.000000,595.000000,16.000000,471.500000,2.866667,0.305398,0.919103
193.000000,2.000000,445.000000,456.000000,462.000000,473.000000,140.000000,1.866667,0.301038,0.864198
193.000000,0.000000,163.000000,454.000000,204.000000,470.000000,397.500000,2.666667,0.307927,0.897291
193.000000,2.000000,239.000000,413.000000,257.000000,430.000000,128.000000,1.225000,0.248366,0.646465
193.000000,0.000000,457.000000,381.000000,478.000000,411.000000,321.500000,1.450000,0.215873,0.763658
193.000000,2.000000,417.000000,342.000000,434.000000,353.000000,100.500000,1.600000,0.363636,0.820408
193.000000,2.000000,408.000000,333.000000,432.000000,351.000000,125.000000,1.886076,0.344907,0.507099
193.000000,3.000000,422.000000,299.000000,466.000000,353.000000,1018.500000,1.585780,0.268939,0.628122
193.000000,4.000000,304.000000,258.000000,337.000000,299.000000,732.500000,1.143141,0.113082,0.845355
193.000000,2.000000,350.000000,225.000000,377.000000,245.000000,242.000000,1.446429,0.125926,0.653171
193.000000,0.000000,297.000000,213.000000,321.000000,251.000000,464.500000,1.704497,0.160088,0.749194
193.000000,4.000000,485.000000,196.000000,527.000000,248.000000,859.000000,1.374373,0.269231,0.642964
193.000000,0.000000,355.000000,122.000000,381.000000,161.000000,431.000000,1.644886,0.139053,0.638992
193.000000,0.000000,506.000000,105.000000,525.000000,137.000000,394.500000,1.722222,0.210526,0.849300
193.000000,4.000000,148.000000,95.000000,173.000000,156.000000,871.500000,3.126984,0.181639,0.952980
193.000000,4.000000,576.000000,90.000000,609.000000,134.000000,635.000000,2.918159,0.204545,0.906495
193.000000,2.000000,431.000000,70.000000,446.000000,90.000000,120.000000,2.285714,0.310000,0.771704
193.000000,2.000000,148.000000,70.000000,164.000000,89.000000,144.500000,1.357143,0.250000,0.746770
193.000000,4.000000,608.000000,39.000000,629.000000,104.000000,559.500000,5.310077,0.188278,0.911980
193.000000,1.000000,342.000000,21.000000,385.000000,106.000000,1707.500000,2.744785,0.203283,0.855461
193.000000,2.000000,204.000000,18.000000,225.000000,41.000000,215.000000,1.432433,0.248447,0.681458
193.000000,0.000000,552.000000,0.000000,596.000000,16.000000,434.000000,2.866667,0.275568,0.919492
194.000000,2.000000,442.000000,455.000000,463.000000,480.000000,202.500000,1.424370,0.238095,0.609940
194.000000,0.000000,162.000000,452.000000,203.000000,470.000000,402.500000,2.630986,0.338753,0.899441
194.000000,2.000000,239.000000,413.000000,257.000000,431.000000,130.500000,1.225000,0.262346,0.647643
194.000000,0.000000,458.000000,373.000000,478.000000,411.000000,330.500000,1.947368,0.211842,0.639265
194.000000,2.000000,417.000000,342.000000,437.000000,353.000000,102.500000,1.900000,0.354545,0.721831
194.000000,2.000000,408.000000,333.000000,431.000000,352.000000,118.500000,1.769517,0.350114,0.454894
194.000000,3.000000,422.000000,299.000000,467.000000,354.000000,1020.500000,1.586989,0.255758,0.617736
194.000000,4.000000,304.000000,258.000000,336.000000,299.000000,727.000000,1.166329,0.106707,0.848803
194.000000,2.000000,349.000000,225.000000,377.000000,245.000000,248.500000,1.500000,0.148214,0.637997
194.000000,0.000000,296.000000,221.000000,321.000000,251.000000,369.000000,1.208333,0.184000,0.704871
194.000000,4.000000,485.000000,196.000000,526.000000,248.000000,857.500000,1.043478,0.255629,0.642563
194.000000,0.000000,355.000000,122.000000,381.000000,161.000000,436.000000,1.591549,0.133136,0.633721
194.000000,0.000000,506.000000,105.000000,526.000000,138.000000,402.500000,1.684211,0.221212,0.849156
194.000000,4.000000,577.000000,91.000000,610.000000,135.000000,640.500000,2.910891,0.203857,0.920259
194.000000,2.000000,430.000000,70.000000,446.000000,91.000000,140.500000,2.131579,0.303571,0.802857
194.000000,3.000000,147.000000,70.000000,172.000000,153.000000,1020.000000,4.015625,0.195181,0.725204
194.000000,4.000000,606.000000,39.000000,629.000000,103.000000,575.000000,5.175000,0.175951,0.906225
194.000000,1.000000,340.000000,21.000000,386.000000,102.000000,1704.500000,2.635659,0.186527,0.853958
194.000000,2.000000,204.000000,18.000000,225.000000,41.000000,215.000000,1.472222,0.236025,0.689103
194.000000,0.000000,553.000000,0.000000,594.000000,18.000000,415.000000,2.352941,0.264228,0.913091
195.000000,2.000000,443.000000,455.000000,463.000000,472.000000,158.000000,1.000000,0.300000,0.731481
195.000000,0.000000,162.000000,452.000000,202.000000,470.000000,392.500000,2.609195,0.336111,0.912791
195.000000,2.000000,240.000000,413.000000,257.000000,431.000000,184.000000,1.182927,0.258170,0.938776
195.000000,2.000000,457.000000,392.000000,478.000000,411.000000,258.500000,1.087912,0.253133,0.910211
195.000000,2.000000,417.000000,342.000000,437.000000,353.000000,104.000000,1.900000,0.368182,0.784906
195.000000,3.000000,418.000000,299.000000,467.000000,353.000000,1075.500000,1.067542,0.255102,0.572684
195.000000,4.000000,303.000000,258.000000,336.000000,299.000000,753.500000,1.139535,0.098300,0.871602
195.000000,2.000000,349.000000,225.000000,377.000000,245.000000,252.000000,1.523077,0.169643,0.629213
195.000000,0.000000,296.000000,221.000000,320.000000,251.000000,353.000000,1.260870,0.179167,0.691479
195.000000,4.000000,486.000000,196.000000,525.000000,248.000000,825.500000,1.039809,0.271203,0.629432
195.000000,4.000000,348.000000,111.000000,381.000000,177.000000,588.500000,2.252324,0.117539,0.454265
195.000000,0.000000,506.000000,105.000000,526.000000,138.000000,393.500000,1.684211,0.218182,0.829294
195.000000,2.000000,460.000000,104.000000,471.000000,125.000000,101.000000,2.568966,0.268398,0.673333
195.000000,4.000000,578.000000,91.000000,611.000000,136.000000,633.000000,2.896175,0.207407,0.915401
195.000000,3.000000,147.000000,70.000000,172.000000,151.000000,1010.500000,3.904154,0.167901,0.741651
195.000000,4.000000,604.000000,40.000000,629.000000,103.000000,580.000000,4.929578,0.182857,0.905543
195.000000,1.000000,338.000000,20.000000,387.000000,99.000000,1757.000000,2.451652,0.190648,0.788600
195.000000,2.000000,205.000000,18.000000,226.000000,42.000000,212.500000,1.514286,0.250000,0.701320
195.000000,0.000000,553.000000,0.000000,587.000000,20.000000,393.000000,2.025000,0.294118,0.951574
196.000000,2.000000,446.000000,456.000000,462.000000,473.000000,136.500000,1.433333,0.294118,0.807692
196.000000,0.000000,162.000000,451.000000,201.000000,470.000000,389.500000,2.629032,0.329285,0.912178
196.000000,2.000000,239.000000,413.000000,257.000000,430.000000,128.500000,1.183206,0.254902,0.657289
196.000000,2.000000,457.000000,392.000000,478.000000,411.000000,258.500000,1.099447,0.235589,0.892919
196.000000,2.000000,407.000000,333.000000,434.000000,353.000000,196.000000,1.419087,0.322222,0.556818
196.000000,3.000000,421.000000,299.000000,467.000000,352.000000,991.000000,1.562112,0.249385,0.596449
196.000000,4.000000,304.000000,258.000000,336.000000,298.000000,728.500000,1.116279,0.126562,0.864688
196.000000,2.000000,349.000000,222.000000,376.000000,244.000000,257.500000,1.534435,0.173401,0.598837
196.000000,0.000000,296.000000,220.000000,320.000000,251.000000,358.500000,1.508130,0.180108,0.697471
196.000000,4.000000,485.000000,196.000000,525.000000,248.000000,853.000000,1.347430,0.269712,0.646212
196.000000,4.000000,348.000000,110.000000,381.000000,179.000000,623.000000,2.346219,0.097936,0.423954
196.000000,0.000000,506.000000,105.000000,525.000000,137.000000,387.000000,1.722222,0.203947,0.858093
196.000000,4.000000,578.000000,92.000000,613.000000,137.000000,648.000000,2.959660,0.205714,0.892562
196.000000,3.000000,147.000000,71.000000,171.000000,149.000000,1020.500000,3.692073,0.200855,0.770770
196.000000,4.000000,602.000000,39.000000,629.000000,102.000000,584.000000,4.866667,0.178718,0.901235
196.000000,1.000000,336.000000,20.000000,388.000000,95.000000,1744.500000,2.315068,0.187436,0.781761
196.000000,0.000000,205.000000,19.000000,226.000000,42.000000,286.000000,1.451807,0.238095,0.924071
196.000000,0.000000,555.000000,0.000000,587.000000,21.000000,381.000000,1.550000,0.279762,0.947761
197.000000,2.000000,442.000000,456.000000,462.000000,480.000000,198.500000,1.449761,0.189583,0.626183
197.000000,0.000000,162.000000,449.000000,200.000000,469.000000,373.500000,2.666667,0.326316,0.917690
197.000000,2.000000,239.000000,413.000000,257.000000,431.000000,128.500000,1.265306,0.274691,0.664083
197.000000,0.000000,457.000000,374.000000,477.000000,411.000000,374.000000,1.894737,0.212162,0.705660
197.000000,2.000000,407.000000,333.000000,431.000000,351.000000,119.500000,3.047619,0.324074,0.620779
197.000000,3.000000,421.000000,299.000000,466.000000,354.000000,1011.500000,1.529927,0.250101,0.591867
197.000000,4.000000,303.000000,258.000000,336.000000,299.000000,739.500000,1.139535,0.127125,0.854913
197.000000,2.000000,350.000000,223.000000,376.000000,245.000000,236.500000,1.377660,0.188811,0.581796
197.000000,0.000000,296.000000,221.000000,321.000000,251.000000,372.000000,1.295919,0.154667,0.717454
197.000000,4.000000,486.000000,196.000000,526.000000,248.000000,853.500000,1.043624,0.268269,0.643423
197.000000,4.000000,347.000000,106.000000,381.000000,172.000000,609.000000,2.468549,0.097594,0.473010
197.000000,0.000000,506.000000,105.000000,526.000000,137.000000,390.500000,1.631579,0.196875,0.840689
197.000000,4.000000,579.000000,93.000000,612.000000,139.000000,655.000000,2.933962,0.196970,0.897875
197.000000,2.000000,431.000000,72.000000,446.000000,92.000000,138.000000,1.881119,0.330000,0.790831
197.000000,3.000000,148.000000,71.000000,171.000000,146.000000,997.000000,3.610870,0.185507,0.792843
197.000000,4.000000,600.000000,40.000000,629.000000,100.000000,582.500000,4.766667,0.167816,0.896844
197.000000,2.000000,160.000000,26.000000,175.000000,47.000000,108.000000,1.210526,0.355556,0.705882
197.000000,2.000000,205.000000,20.000000,226.000000,42.000000,187.000000,1.457143,0.233766,0.637138
197.000000,1.000000,333.000000,19.000000,389.000000,91.000000,1765.000000,2.197354,0.197421,0.777876
197.000000,0.000000,556.000000,0.000000,585.000000,23.000000,375.000000,1.473485,0.274363,0.948167
198.000000,2.000000,441.000000,454.000000,462.000000,480.000000,223.000000,1.457895,0.256410,0.641727
198.000000,0.000000,162.000000,447.000000,199.000000,469.000000,381.500000,2.617021,0.339066,0.913772
198.000000,2.000000,240.000000,413.000000,257.000000,431.000000,119.000000,1.193548,0.284314,0.624672
198.000000,0.000000,457.000000,375.000000,477.000000,411.000000,378.000000,1.842105,0.248611,0.739003
198.000000,2.000000,407.000000,333.000000,431.000000,351.000000,114.000000,3.333333,0.342593,0.619565
198.000000,3.000000,421.000000,299.000000,466.000000,353.000000,1043.000000,1.204545,0.248971,0.607632
198.000000,4.000000,304.000000,257.000000,337.000000,298.000000,738.000000,1.118830,0.131559,0.845361
198.000000,2.000000,350.000000,224.000000,377.000000,244.000000,228.500000,1.461111,0.235185,0.580686
198.000000,0.000000,297.000000,222.000000,321.000000,251.000000,362.500000,1.217391,0.188218,0.723553
198.000000,4.000000,487.000000,196.000000,530.000000,254.000000,866.500000,1.545624,0.254210,0.592479
198.000000,4.000000,356.000000,113.000000,382.000000,173.000000,683.000000,2.422819,0.143590,0.651718
198.000000,0.000000,506.000000,105.000000,526.000000,137.000000,369.000000,1.631579,0.206250,0.791845
198.000000,4.000000,580.000000,93.000000,613.000000,140.000000,663.500000,2.674074,0.181173,0.863370
198.000000,2.000000,431.000000,72.000000,445.000000,91.000000,139.000000,1.627907,0.312030,0.868750
198.000000,3.000000,148.000000,71.000000,171.000000,143.000000,1001.500000,3.469388,0.178140,0.836675
198.000000,4.000000,597.000000,40.000000,628.000000,98.000000,589.500000,4.463415,0.172414,0.885135
198.000000,1.000000,331.000000,19.000000,389.000000,88.000000,1749.000000,2.120083,0.201649,0.787660
198.000000,2.000000,205.000000,19.000000,226.000000,42.000000,199.500000,1.502618,0.250518,0.669463
198.000000,0.000000,558.000000,0.000000,583.000000,25.000000,358.500000,1.916667,0.286400,0.957276
199.000000,2.000000,442.000000,449.000000,466.000000,480.000000,251.000000,2.209302,0.263441,0.579008
199.000000,0.000000,161.000000,446.000000,197.000000,468.000000,385.000000,2.706294,0.348485,0.937881
199.000000,2.000000,240.000000,413.000000,257.000000,431.000000,131.000000,1.187500,0.251634,0.666667
199.000000,0.000000,457.000000,376.000000,478.000000,411.000000,438.000000,1.770642,0.234014,0.852970
199.000000,2.000000,408.000000,333.000000,431.000000,351.000000,109.500000,3.373333,0.357488,0.653731
199.000000,3.000000,421.000000,299.000000,467.000000,353.000000,1011.500000,1.712375,0.277778,0.631201
199.000000,4.000000,305.000000,256.000000,337.000000,298.000000,726.000000,1.166667,0.127232,0.860190
199.000000,2.000000,348.000000,225.000000,377.000000,244.000000,214.500000,1.579365,0.117967,0.600000
199.000000,0.000000,297.000000,222.000000,323.000000,252.000000,383.500000,1.358025,0.170513,0.720188
199.000000,4.000000,487.000000,197.000000,527.000000,248.000000,849.500000,1.423363,0.284804,0.652458
199.000000,4.000000,356.000000,113.000000,382.000000,172.000000,697.000000,2.378182,0.135593,0.678676
199.000000,0.000000,506.000000,105.000000,526.000000,137.000000,401.000000,1.631579,0.193750,0.860515
199.000000,4.000000,580.000000,93.000000,611.000000,140.000000,637.000000,3.052632,0.186685,0.934703
199.000000,2.000000,431.000000,73.000000,445.000000,92.000000,105.000000,1.755556,0.323308,0.721649
199.000000,3.000000,148.000000,71.000000,170.000000,141.000000,998.000000,3.285714,0.175974,0.868960
199.000000,4.000000,595.000000,40.000000,628.000000,97.000000,595.500000,4.307693,0.169059,0.894816
199.000000,2.000000,204.000000,20.000000,226.000000,42.000000,190.000000,1.436548,0.223140,0.631229
199.000000,1.000000,329.000000,19.000000,389.000000,84.000000,1732.500000,2.043293,0.188205,0.793088
199.000000,0.000000,559.000000,0.000000,583.000000,26.000000,349.500000,1.916667,0.280449,0.942049
200.000000,2.000000,442.000000,449.000000,466.000000,480.000000,263.500000,2.157895,0.220430,0.603666
200.000000,0.000000,160.000000,444.000000,197.000000,469.000000,401.000000,2.790262,0.354595,0.911364
200.000000,2.000000,240.000000,413.000000,257.000000,431.000000,123.500000,1.166667,0.271242,0.634961
200.000000,0.000000,457.000000,378.000000,478.000000,411.000000,367.500000,1.600000,0.226551,0.741675
200.000000,2.000000,403.000000,333.000000,432.000000,350.000000,128.000000,2.200000,0.296146,0.458781
200.000000,3.000000,422.000000,298.000000,467.000000,354.000000,1035.000000,1.847244,0.276190,0.662188
200.000000,4.000000,305.000000,255.000000,337.000000,310.000000,778.000000,1.685854,0.132386,0.775673
200.000000,2.000000,351.000000,225.000000,377.000000,244.000000,209.000000,1.388889,0.121457,0.625749
200.000000,0.000000,297.000000,222.000000,324.000000,252.000000,402.500000,1.462302,0.180247,0.723270
200.000000,4.000000,487.000000,197.000000,528.000000,254.000000,844.000000,1.586645,0.268721,0.600498
200.000000,4.000000,356.000000,113.000000,382.000000,173.000000,554.000000,2.455388,0.132051,0.540224
200.000000,0.000000,506.000000,105.000000,526.000000,137.000000,358.000000,1.631579,0.234375,0.778261
200.000000,4.000000,581.000000,94.000000,611.000000,141.000000,637.500000,3.052632,0.190780,0.932018
200.000000,3.000000,147.000000,71.000000,170.000000,139.000000,975.000000,3.210938,0.176471,0.875224
200.000000,4.000000,592.000000,40.000000,628.000000,95.000000,606.500000,4.319445,0.173737,0.908614
200.000000,1.000000,326.000000,19.000000,389.000000,80.000000,1727.500000,1.923868,0.189435,0.791342
200.000000,0.000000,204.000000,19.000000,226.000000,42.000000,279.000000,1.500000,0.227273,0.923841
200.000000,0.000000,560.000000,0.000000,583.000000,27.000000,334.500000,2.164948,0.278583,0.952991
201.000000,2.000000,442.000000,449.000000,467.000000,480.000000,246.000000,2.290984,0.212903,0.569444
201.000000,0.000000,160.000000,443.000000,197.000000,469.000000,401.000000,2.849162,0.344075,0.927168
201.000000,2.000000,240.000000,414.000000,257.000000,431.000000,128.500000,1.161290,0.276817,0.671018
201.000000,0.000000,458.000000,379.000000,478.000000,411.000000,361.500000,1.631579,0.259375,0.755486
201.000000,2.000000,408.000000,333.000000,431.000000,350.000000,104.500000,2.179894,0.345269,0.531807
201.000000,3.000000,422.000000,296.000000,468.000000,354.000000,998.000000,1.859843,0.270615,0.644495
201.000000,4.000000,306.000000,255.000000,337.000000,308.000000,755.500000,1.692671,0.132075,0.775667
201.000000,2.000000,351.000000,225.000000,376.000000,244.000000,207.000000,1.333333,0.126316,0.636923
201.000000,0.000000,297.000000,213.000000,323.000000,251.000000,427.000000,1.696538,0.153846,0.662016
201.000000,4.000000,487.000000,196.000000,527.000000,254.000000,864.000000,1.101695,0.264655,0.615604
201.000000,4.000000,356.000000,112.000000,381.000000,173.000000,581.500000,2.552239,0.125246,0.568704
201.000000,0.000000,506.000000,105.000000,526.000000,137.000000,403.000000,1.631579,0.223438,0.870410
201.000000,4.000000,581.000000,95.000000,611.000000,142.000000,634.500000,3.026316,0.216312,0.927632
201.000000,3.000000,147.000000,71.000000,170.000000,136.000000,961.500000,3.028902,0.203344,0.898598
201.000000,4.000000,590.000000,41.000000,628.000000,93.000000,618.000000,3.993464,0.187753,0.910162
201.000000,2.000000,204.000000,20.000000,225.000000,42.000000,202.500000,1.482233,0.253247,0.675000
201.000000,1.000000,324.000000,19.000000,388.000000,76.000000,1749.500000,1.754986,0.202577,0.802523
201.000000,0.000000,561.000000,0.000000,582.000000,29.000000,327.000000,2.281250,0.292282,0.957540
202.000000,2.000000,443.000000,449.000000,467.000000,480.000000,265.500000,1.828746,0.297043,0.593960
202.000000,0.000000,160.000000,442.000000,196.000000,468.000000,401.000000,2.792350,0.324786,0.902137
202.000000,2.000000,241.000000,413.000000,258.000000,432.000000,126.000000,1.090909,0.303406,0.639594
202.000000,0.000000,458.000000,380.000000,479.000000,411.000000,406.500000,1.584270,0.278034,0.861229
202.000000,2.000000,416.000000,342.000000,437.000000,354.000000,111.500000,1.818182,0.333333,0.721683
202.000000,2.000000,403.000000,333.000000,431.000000,350.000000,138.000000,2.188889,0.298319,0.539062
202.000000,3.000000,422.000000,285.000000,467.000000,355.000000,1044.000000,2.102319,0.233651,0.577274
202.000000,4.000000,306.000000,256.000000,337.000000,307.000000,746.500000,1.654206,0.108159,0.785376
202.000000,2.000000,350.000000,225.000000,377.000000,244.000000,212.500000,1.518868,0.134503,0.630564
202.000000,0.000000,297.000000,213.000000,323.000000,252.000000,423.500000,1.704280,0.140039,0.652542
202.000000,4.000000,487.000000,196.000000,527.000000,248.000000,863.000000,1.120706,0.267308,0.666924
202.000000,4.000000,356.000000,113.000000,381.000000,174.000000,593.500000,2.500000,0.132459,0.574818
202.000000,0.000000,506.000000,105.000000,525.000000,137.000000,396.000000,1.722222,0.245066,0.880979
202.000000,4.000000,582.000000,95.000000,612.000000,144.000000,656.000000,2.490132,0.202721,0.876420
202.000000,3.000000,147.000000,71.000000,170.000000,133.000000,941.500000,2.884393,0.166199,0.926673
202.000000,4.000000,588.000000,42.000000,628.000000,92.000000,621.500000,3.984615,0.181500,0.915317
202.000000,1.000000,322.000000,20.000000,388.000000,72.000000,1716.000000,1.737037,0.208333,0.820072
202.000000,2.000000,204.000000,20.000000,226.000000,43.000000,206.000000,1.497462,0.227273,0.659200
202.000000,0.000000,562.000000,0.000000,583.000000,29.000000,325.500000,2.314815,0.249589,0.946221
203.000000,2.000000,446.000000,448.000000,469.000000,472.000000,184.000000,1.523810,0.295290,0.597403
203.000000,0.000000,160.000000,441.000000,196.000000,468.000000,413.500000,2.809782,0.356996,0.906798
203.000000,2.000000,241.000000,413.000000,258.000000,432.000000,129.000000,1.127119,0.278638,0.648241
203.000000,0.000000,458.000000,380.000000,478.000000,410.000000,391.500000,1.624138,0.268333,0.879775
203.000000,2.000000,416.000000,342.000000,437.000000,354.000000,102.000000,1.979167,0.337302,0.739130
203.000000,2.000000,408.000000,333.000000,431.000000,350.000000,130.000000,2.028846,0.301790,0.610329
203.000000,3.000000,422.000000,295.000000,469.000000,354.000000,1033.500000,1.831054,0.236206,0.644930
203.000000,4.000000,305.000000,255.000000,337.000000,306.000000,726.500000,1.461415,0.132966,0.741327
203.000000,2.000000,352.000000,225.000000,377.000000,244.000000,210.000000,1.333333,0.170526,0.633484
203.000000,0.000000,297.000000,221.000000,324.000000,253.000000,377.500000,1.469083,0.171296,0.619360
203.000000,4.000000,487.000000,196.000000,525.000000,247.000000,863.500000,1.503425,0.274510,0.699190
203.000000,0.000000,356.000000,121.000000,382.000000,161.000000,433.000000,1.654078,0.160577,0.616370
203.000000,0.000000,506.000000,105.000000,526.000000,137.000000,356.500000,1.631579,0.225000,0.793103
203.000000,4.000000,583.000000,96.000000,612.000000,144.000000,643.000000,3.032407,0.221264,0.922525
203.000000,4.000000,147.000000,70.000000,170.000000,131.000000,938.000000,2.727273,0.172488,0.940351
203.000000,4.000000,586.000000,43.000000,628.000000,90.000000,619.500000,3.772727,0.183384,0.901747
203.000000,1.000000,320.000000,21.000000,388.000000,68.000000,1726.500000,1.787397,0.216521,0.832449
203.000000,0.000000,205.000000,20.000000,226.000000,43.000000,283.500000,1.534032,0.242236,0.929508
203.000000,0.000000,564.000000,0.000000,583.000000,30.000000,322.500000,2.390476,0.245614,0.956973
204.000000,2.000000,443.000000,455.000000,463.000000,472.000000,149.500000,1.177143,0.241176,0.661504
204.000000,0.000000,159.000000,441.000000,195.000000,468.000000,390.000000,2.805970,0.320988,0.902778
204.000000,2.000000,240.000000,414.000000,257.000000,432.000000,186.500000,1.121212,0.251634,0.927861
204.000000,0.000000,458.000000,380.000000,478.000000,411.000000,401.000000,1.617021,0.261290,0.875546
204.000000,2.000000,415.000000,342.000000,434.000000,353.000000,102.500000,1.800000,0.354067,0.794574
204.000000,2.000000,408.000000,333.000000,432.000000,350.000000,122.000000,3.444444,0.330882,0.681564
204.000000,3.000000,421.000000,285.000000,468.000000,352.000000,1066.000000,2.122145,0.218164,0.593541
204.000000,2.000000,353.000000,225.000000,377.000000,244.000000,205.500000,1.277778,0.162281,0.652381
204.000000,3.000000,297.000000,213.000000,337.000000,305.000000,1281.000000,3.115524,0.108424,0.592507
204.000000,4.000000,487.000000,196.000000,526.000000,254.000000,863.000000,1.182510,0.270115,0.657774
204.000000,0.000000,356.000000,121.000000,382.000000,160.000000,452.500000,1.644886,0.113412,0.663977
204.000000,0.000000,506.000000,105.000000,526.000000,137.000000,364.000000,1.571429,0.218750,0.811594
204.000000,4.000000,583.000000,97.000000,612.000000,146.000000,642.500000,2.995868,0.201267,0.908769
204.000000,3.000000,148.000000,68.000000,171.000000,129.000000,942.000000,2.727273,0.154669,0.946734
204.000000,4.000000,584.000000,44.000000,627.000000,89.000000,608.000000,3.727272,0.191731,0.898744
204.000000,1.000000,318.000000,22.000000,388.000000,64.000000,1707.000000,1.793057,0.231633,0.828842
204.000000,2.000000,205.000000,21.000000,226.000000,44.000000,199.500000,1.518518,0.254658,0.642512
204.000000,0.000000,565.000000,0.000000,582.000000,31.000000,316.500000,2.476190,0.280835,0.937778
205.000000,2.000000,446.000000,447.000000,468.000000,472.000000,197.000000,1.504274,0.270909,0.616588
205.000000,0.000000,158.000000,439.000000,194.000000,467.000000,398.000000,2.830688,0.313492,0.918108
205.000000,2.000000,240.000000,414.000000,257.000000,432.000000,132.000000,1.125000,0.274510,0.664987
205.000000,0.000000,456.000000,380.000000,478.000000,410.000000,362.500000,1.380952,0.254545,0.751295
205.000000,0.000000,408.000000,333.000000,434.000000,354.000000,301.500000,1.302405,0.327839,0.785156
205.000000,3.000000,422.000000,295.000000,468.000000,351.000000,1007.500000,1.831384,0.238742,0.649372
205.000000,2.000000,353.000000,225.000000,377.000000,244.000000,201.500000,1.277778,0.175439,0.625776
205.000000,3.000000,297.000000,213.000000,337.000000,297.000000,1185.500000,2.680043,0.132440,0.511432
205.000000,4.000000,487.000000,197.000000,526.000000,248.000000,837.500000,1.139205,0.288587,0.654553
